position x; position y; time
-3,95;-2,48;0,02
-3,95;-2,487843;0,04
-3,95;-2,487843;0,06
-3,920588;-2,527059;0,08
-3,861765;-2,558431;0,09999999
-3,773529;-2,597647;0,12
-3,67549;-2,644706;0,14
-3,577451;-2,699607;0,16
-3,479412;-2,762352;0,18
-3,381373;-2,832941;0,2
-3,283334;-2,911372;0,22
-3,185294;-2,997646;0,24
-3,087255;-3,091764;0,26
-2,989216;-3,193725;0,28
-2,891177;-3,303529;0,3
-2,793138;-3,421176;0,32
-2,695099;-3,384002;0,34
-2,597059;-3,364969;0,36
-2,5317;-3,358472;0,38
-2,400981;-3,351543;0,4
-2,303244;-3,350239;0,42
-2,220937;-3,349359;0,4400001
-2,13931;-3,348628;0,4600001
-2,057608;-3,348014;0,4800001
-1,976546;-3,346272;0,5000001
-1,895332;-3,343487;0,52
-1,731938;-3,343487;0,54
-1,650233;-3,343487;0,56
-1,567175;-3,343487;0,58
-1,484066;-3,343487;0,6
-1,402367;-3,343487;0,6199999
-1,23404;-3,343487;0,6399999
-1,150315;-3,343487;0,6599999
-1,068614;-3,343487;0,6799999
-0,9399925;-3,330222;0,6999999
-0,8537746;-3,330222;0,7199998
-0,7720751;-3,330222;0,7399998
-0,6903732;-3,330222;0,7599998
-0,6086751;-3,330222;0,7799998
-0,5261889;-3,330222;0,7999998
-0,3627879;-3,330222;0,8199998
-0,2807962;-3,330222;0,8399997
-0,1991011;-3,330222;0,8599997
-0,1698898;-3,330222;0,8799997
-0,1937793;-3,330222;0,8999997
-0,2014512;-3,330222;0,9199997
-0,2025525;-3,330222;0,9399996
-0,203314;-3,330222;0,9599996
-0,1565036;-3,330222;0,9799996
-0,07351143;-3,330222;0,9999996
0,008180731;-3,330222;1,02
0,1771234;-3,330222;1,04
0,2616097;-3,330222;1,06
0,3447111;-3,330222;1,08
0,4264116;-3,330222;1,1
0,5081121;-3,330222;1,12
0,6719965;-3,330222;1,14
0,7536886;-3,330222;1,159999
0,835398;-3,330222;1,179999
0,9170974;-3,330222;1,199999
0,9987979;-3,330222;1,219999
1,162258;-3,330222;1,239999
1,243956;-3,330222;1,259999
1,328733;-3,330222;1,279999
1,411627;-3,330222;1,299999
1,495041;-3,330222;1,319999
1,578534;-3,330222;1,339999
1,741932;-3,330222;1,359999
1,824326;-3,330222;1,379999
1,906024;-3,330222;1,399999
1,987725;-3,330222;1,419999
2,069424;-3,330222;1,439999
2,152688;-3,330222;1,459999
2,33049;-3,330222;1,479999
2,412192;-3,330222;1,499999
2,49567;-3,330222;1,519999
2,580336;-3,330222;1,539999
2,663004;-3,330222;1,559999
2,827721;-3,330222;1,579999
2,912225;-3,330222;1,599999
2,995304;-3,330222;1,619999
3,078332;-3,330222;1,639999
3,160033;-3,330222;1,659999
3,323434;-3,330222;1,679999
3,408682;-3,330222;1,699999
3,490384;-3,330222;1,719999
3,572085;-3,330222;1,739999
3,6542;-3,330222;1,759999
3,736446;-3,330222;1,779999
3,899856;-3,330222;1,799999
3,982249;-3,330222;1,819999
4,063949;-3,330222;1,839999
4,148864;-3,330222;1,859999
4,230565;-3,330222;1,879999
4,393965;-3,330222;1,899999
4,47566;-3,330222;1,919999
4,557369;-3,330222;1,939999
4,639067;-3,330222;1,959999
4,720767;-3,330222;1,979999
4,88417;-3,330222;1,999999
4,966146;-3,330222;2,019999
5,047848;-3,330222;2,039999
5,129548;-3,330222;2,059999
5,211241;-3,330222;2,079999
5,374649;-3,330222;2,099999
5,460123;-3,330222;2,119999
5,541821;-3,330222;2,139999
5,626782;-3,330222;2,159999
5,710093;-3,330222;2,179999
5,873494;-3,330222;2,199999
5,959283;-3,330222;2,219999
6,042495;-3,330222;2,239999
6,124193;-3,330222;2,259999
6,205892;-3,330222;2,279999
6,287592;-3,330222;2,299999
6,451005;-3,330222;2,319999
6,532706;-3,330222;2,339998
6,614408;-3,330222;2,359998
6,696099;-3,330222;2,379998
6,777808;-3,330222;2,399998
6,945061;-3,330222;2,419998
7,026762;-3,330222;2,439998
7,108461;-3,330222;2,459998
7,190161;-3,333489;2,479998
7,27283;-3,342139;2,499998
7,35609;-3,356316;2,519998
7,537394;-3,407345;2,539998
7,619092;-3,439697;2,559998
7,700793;-3,477278;2,579998
7,782494;-3,52009;2,599998
7,864194;-3,568129;2,619998
8,027637;-3,680253;2,639998
8,109338;-3,745289;2,659998
8,19103;-3,815547;2,679998
8,272741;-3,891051;2,699998
8,354441;-3,971774;2,719998
8,517912;-4,14931;2,739998
8,600344;-4,24791;2,759998
8,682044;-4,350921;2,779998
8,763746;-4,459161;2,799998
8,845447;-4,57263;2,819998
9,00885;-4,815516;2,839998
9,090548;-4,945973;2,859998
9,17225;-5,081667;2,879998
9,25395;-5,222585;2,899998
9,335654;-5,368741;2,919998
9,499339;-5,677529;2,939998
9,581041;-5,840697;2,959998
9,663002;-6,004618;2,979998
9,744694;-6,167999;2,999998
7,025061;-3,330222;3,019998
7,053672;-3,330222;3,039998
7,109795;-3,330222;3,059998
7,189061;-3,335499;3,079998
7,270764;-3,346005;3,099998
7,352461;-3,361739;3,119998
7,434161;-3,382703;3,139998
7,600448;-3,44273;3,159998
7,683492;-3,481563;3,179998
7,765193;-3,525088;3,199998
7,849705;-3,575642;3,219998
7,931406;-3,629849;3,239998
8,094806;-3,754645;3,259998
8,176504;-3,825845;3,279998
8,2582;-3,90227;3,299998
8,339907;-3,983935;3,319998
8,422849;-4,072213;3,339998
8,588161;-4,264764;3,359998
8,66986;-4,368896;3,379997
8,751564;-4,478263;3,399997
8,833261;-4,592851;3,419997
8,915708;-4,713804;3,439997
9,079107;-4,969631;3,459997
9,16081;-5,106507;3,479997
9,242872;-5,249248;3,499997
9,326702;-5,400526;3,519997
9,40913;-5,554685;3,539997
9,572549;-5,876166;3,559997
9,654248;-6,039564;3,579997
9,770165;-6,271398;3,599997
7,025061;-3,330222;3,619997
7,042995;-3,330222;3,639997
7,086361;-3,330222;3,659997
7,15379;-3,332677;3,679997
7,317188;-3,353433;3,699997
7,398889;-3,372882;3,719997
7,481633;-3,397894;3,739997
7,563322;-3,42788;3,759997
7,6452;-3,463183;3,779997
7,728335;-3,504448;3,799997
7,891732;-3,602539;3,819997
7,973744;-3,660333;3,839997
8,055443;-3,723155;3,859997
8,137142;-3,791206;3,879997
8,219473;-3,865093;3,899997
8,385272;-4,031115;3,919997
8,468531;-4,123377;3,939997
8,550222;-4,219237;3,959997
8,634701;-4,323892;3,979997
8,717712;-4,432225;3,999997
8,882408;-4,663621;4,019997
8,964111;-4,787377;4,039997
9,045802;-4,916344;4,059997
9,127511;-5,050567;4,079997
9,209211;-5,190004;4,099997
9,372702;-5,485166;4,119997
9,454404;-5,641609;4,139997
9,536104;-5,803277;4,159997
9,617804;-5,966676;4,179997
9,700036;-6,131139;4,199997
7,025061;-3,330222;4,219997
7,048164;-3,330222;4,239997
7,096942;-3,330222;4,259997
7,167433;-3,333769;4,279997
7,249132;-3,342544;4,299997
7,413984;-3,376505;4,319997
7,495686;-3,402391;4,339997
7,577383;-3,433504;4,359997
7,659087;-3,469849;4,379997
7,741918;-3,512054;4,399997
7,82365;-3,558966;4,419997
7,991703;-3,673263;4,439997
8,073403;-3,737524;4,459997
8,155107;-3,807015;4,479997
8,237891;-3,882773;4,499997
8,353257;-3,997819;4,519997
8,434965;-4,085783;4,539997
8,51691;-4,179261;4,559997
8,680312;-4,382274;4,579997
8,762013;-4,492474;4,599997
8,846162;-4,611427;4,619997
8,929325;-4,734503;4,639997
9,012194;-4,86257;4,659997
9,175592;-5,131343;4,679996
9,257359;-5,274743;4,699996
9,338997;-5,423148;4,719996
9,420696;-5,576892;4,739996
9,502764;-5,736597;4,759996
9,666162;-6,063391;4,779996
9,747871;-6,22681;4,799996
7,025061;-3,330222;4,819996
7,037978;-3,330222;4,839996
7,073416;-3,330222;4,859996
7,218354;-3,337842;4,879996
7,300056;-3,350692;4,899996
7,384824;-3,369506;4,919996
7,466524;-3,393059;4,939996
7,548226;-3,421841;4,959996
7,630288;-3,456025;4,979996
7,793624;-3,54101;4,999996
7,875326;-3,592039;5,019996
7,958773;-3,649553;5,039996
8,040472;-3,711179;5,059996
8,124899;-3,780432;5,079996
8,292103;-3,934817;5,099996
8,375534;-4,020987;5,119996
8,457226;-4,110716;5,139996
8,538934;-4,20569;5,159996
8,620636;-4,305889;5,179996
8,786056;-4,525171;5,199996
8,869315;-4,644767;5,219996
8,95226;-4,769363;5,239996
9,035292;-4,899527;5,259996
9,118176;-5,034885;5,279996
9,19987;-5,173565;5,299996
9,366719;-5,474159;5,319996
9,44842;-5,63012;5,339996
9,530122;-5,791312;5,359996
9,612543;-5,956154;5,379996
9,694244;-6,119556;5,399996
7,025061;-3,330222;5,419996
7,046458;-3,330222;5,439996
7,092969;-3,330222;5,459996
7,161756;-3,333314;5,479996
7,244438;-3,341793;5,499996
7,411427;-3,375891;5,519996
7,493129;-3,401573;5,539996
7,577451;-3,433531;5,559996
7,659203;-3,469904;5,579996
7,740895;-3,511481;5,599996
7,904379;-3,610633;5,619996
7,988426;-3,670904;5,639996
8,070127;-3,734903;5,659996
8,151827;-3,804129;5,679996
8,235391;-3,880373;5,699996
8,318381;-3,961549;5,719995
8,483232;-4,139842;5,739995
8,564938;-4,236896;5,759995
8,64664;-4,339174;5,779995
8,72834;-4,446679;5,799995
8,81004;-4,559412;5,819995
8,973444;-4,801563;5,839995
9,055144;-4,931291;5,859995
9,136843;-5,066246;5,879995
9,218951;-5,207149;5,899995
9,302857;-5,356652;5,919995
9,469077;-5,66978;5,939995
9,550699;-5,832467;5,959995
9,635947;-6,002963;5,979995
9,717649;-6,166365;5,999995
7,025061;-3,330222;6,019995
7,053458;-3,330222;6,039995
7,109303;-3,330222;6,059995
7,185088;-3,335181;6,079995
7,266789;-3,345369;6,099995
7,352256;-3,36169;6,119995
7,433956;-3,382638;6,139995
7,598264;-3,441856;6,159995
7,679963;-3,479869;6,179995
7,761656;-3,523107;6,199995
7,843366;-3,571584;6,219995
7,925066;-3,625284;6,239995
8,092309;-3,752648;6,259995
8,174008;-3,823648;6,279995
8,255713;-3,899882;6,299995
8,338787;-3,982771;6,319995
8,421781;-4,071016;6,339995
8,585184;-4,26119;6,359995
8,666946;-4,365166;6,379995
8,748648;-4,474298;6,399995
8,830349;-4,588656;6,419995
8,912535;-4,708982;6,439995
9,075936;-4,964558;6,459995
9,157636;-5,101175;6,479995
9,239393;-5,243126;6,499995
9,321038;-5,390106;6,519995
9,40274;-5,542415;6,539995
9,56789;-5,86685;6,559995
9,649593;-6,030254;6,579995
9,731294;-6,193655;6,599995
7,025061;-3,330222;6,619995
7,033481;-3,330222;6,639995
7,119914;-3,330222;6,659995
7,200249;-3,336394;6,679995
7,282777;-3,347927;6,699995
7,364477;-3,364623;6,719995
7,446178;-3,386549;6,739995
7,611622;-3,447199;6,759995
7,693324;-3,486282;6,779994
7,775016;-3,53059;6,799994
7,856916;-3,580257;6,819994
7,938618;-3,635042;6,839994
8,102017;-3,760415;6,859994
8,186195;-3,834373;6,879994
8,267896;-3,911578;6,899994
8,352727;-3,997268;6,919994
8,436554;-4,087563;6,939994
8,548376;-4,217021;6,959994
8,630077;-4,317973;6,979994
8,711774;-4,424148;6,999994
8,875176;-4,653208;7,019994
8,956876;-4,77638;7,039994
9,038584;-4,904794;7,059994
9,120284;-5,038426;7,079994
9,201983;-5,177285;7,099994
9,365384;-5,471702;7,119994
9,447085;-5,627558;7,139994
9,529096;-5,789261;7,159994
9,610798;-5,952662;7,179994
9,692497;-6,116064;7,199994
7,025061;-3,330222;7,219994
7,046014;-3,330222;7,239994
7,092465;-3,330222;7,259994
7,161027;-3,333256;7,279994
7,242735;-3,341521;7,299994
7,406764;-3,374772;7,319994
7,490187;-3,400631;7,339994
7,573878;-3,432102;7,359994
7,657243;-3,468964;7,379994
7,738943;-3,510388;7,399994
7,902336;-3,609325;7,419994
7,984044;-3,667749;7,439994
8,069001;-3,734002;7,459994
8,150702;-3,803138;7,479994
8,232405;-3,877506;7,499994
8,395808;-4,042073;7,519994
8,477507;-4,13343;7,539994
8,559208;-4,230021;7,559994
8,640932;-4,331867;7,579994
8,724154;-4,440986;7,599994
8,887554;-4,671032;7,619994
8,973308;-4,801355;7,639994
9,056367;-4,933247;7,659994
9,138069;-5,068305;7,679994
9,219769;-5,208587;7,699994
9,302176;-5,355399;7,719994
9,468401;-5,668484;7,739994
9,551504;-5,834077;7,759994
9,633204;-5,997477;7,779994
9,718233;-6,167534;7,799994
7,025061;-3,330222;7,819993
7,054116;-3,330222;7,839993
7,110829;-3,330222;7,859993
7,187264;-3,335355;7,879993
7,269062;-3,345733;7,899993
7,350679;-3,361311;7,919993
7,43238;-3,382133;7,939993
7,597279;-3,441462;7,959993
7,678978;-3,479397;7,979993
7,760922;-3,522697;7,999993
7,844056;-3,572026;8,019994
7,925748;-3,625776;8,039994
8,089163;-3,750131;8,059995
8,172003;-3,821883;8,079995
8,254954;-3,899154;8,099996
8,338095;-3,982051;8,119996
8,42118;-4,070344;8,139997
8,584579;-4,260465;8,159997
8,666271;-4,364302;8,179997
8,747979;-4,473387;8,199998
8,82968;-4,587693;8,219998
8,911382;-4,707229;8,239999
9,074782;-4,962712;8,259999
9,156483;-5,09924;8,28
9,23819;-5,241008;8,3
9,319885;-5,387984;8,320001
9,401588;-5,540204;8,340001
9,564988;-5,861045;8,360002
9,650102;-6,031271;8,380002
9,731804;-6,194674;8,400002
7,025061;-3,330222;8,420003
7,033618;-3,330222;8,440003
7,121612;-3,330222;8,460004
7,202672;-3,336588;8,480004
7,284366;-3,348181;8,500005
7,367115;-3,365256;8,520005
7,448815;-3,387392;8,540006
7,612215;-3,447437;8,560006
7,697276;-3,488179;8,580007
7,778977;-3,532808;8,600007
7,860678;-3,582664;8,620008
7,942379;-3,63775;8,640008
8,025292;-3,699035;8,660008
8,188701;-3,836577;8,680009
8,272674;-3,916165;8,700009
8,354375;-3,998982;8,72001
8,436077;-4,08703;8,74001
8,517946;-4,180507;8,760011
8,681351;-4,383604;8,780011
8,764556;-4,495931;8,800012
8,846266;-4,611577;8,820012
8,927966;-4,732437;8,840013
9,009667;-4,858528;8,860013
9,17454;-5,129575;8,880013
9,256234;-5,272765;8,900014
9,337934;-5,421194;8,920014
9,419835;-5,575236;8,940015
9,50153;-5,734129;8,960015
9,667597;-6,066262;8,980016
9,752149;-6,235364;9,000016
7,025061;-3,330222;9,020017
7,039265;-3,330222;9,040017
7,076179;-3,330222;9,060018
7,219471;-3,337932;9,080018
7,302302;-3,351051;9,100019
7,385492;-3,369667;9,120019
7,467194;-3,393273;9,140019
7,552491;-3,423547;9,16002
7,634189;-3,457897;9,18002
7,797608;-3,543241;9,200021
7,881553;-3,596024;9,220021
7,963256;-3,652781;9,240022
8,103492;-3,761594;9,260022
8,1414;-3,794953;9,280023
8,223279;-3,868746;9,300023
8,388718;-4,034698;9,320024
8,473804;-4,129282;9,340024
8,555506;-4,225577;9,360024
8,6392;-4,32965;9,380025
8,722558;-4,438814;9,400025
8,804261;-4,55109;9,420026
8,919458;-4,719505;9,440026
9,00275;-4,847461;9,460027
9,167116;-5,117103;9,480027
9,248816;-5,25971;9,500028
9,330519;-5,407549;9,520028
9,412218;-5,560614;9,540029
9,493921;-5,718912;9,560029
9,661116;-6,053298;9,580029
9,742824;-6,216715;9,60003
7,025061;-3,330222;9,62003
7,036467;-3,330222;9,640031
7,069652;-3,330222;9,660031
7,210144;-3,337185;9,680032
7,291845;-3,349378;9,700032
7,376121;-3,367417;9,720033
7,457879;-3,390293;9,740033
7,539587;-3,418385;9,760034
7,703086;-3,490968;9,780034
7,78474;-3,536035;9,800035
7,86658;-3,586441;9,820035
7,948279;-3,641999;9,840035
8,029982;-3,702786;9,860036
8,193377;-3,840692;9,880036
8,277236;-3,920545;9,900037
8,360588;-4,005443;9,920037
8,445023;-4,097048;9,940038
8,526723;-4,191038;9,960038
8,690124;-4,394833;9,980039
8,772307;-4,506474;10,00004
8,855368;-4,624682;10,02004
8,985848;-4,820418;10,04004
9,026871;-4,886053;10,06004
9,108582;-5,018766;10,08004
9,277721;-5,310584;10,10004
9,36077;-5,463212;10,12004
9,442477;-5,61871;10,14004
9,524178;-5,779424;10,16004
9,605878;-5,942823;10,18004
9,719038;-6,169144;10,20004
7,025061;-3,330222;10,22004
7,053865;-3,330222;10,24004
7,110321;-3,330222;10,26005
7,186544;-3,335298;10,28005
7,268244;-3,345602;10,30005
7,349945;-3,361135;10,32005
7,513898;-3,408219;10,34005
7,598592;-3,441988;10,36005
7,680659;-3,480203;10,38005
7,762355;-3,523499;10,40005
7,844053;-3,572024;10,42005
7,925753;-3,625779;10,44005
8,090984;-3,751588;10,46005
8,172743;-3,822535;10,48005
8,254505;-3,898724;10,50005
8,336211;-3,980092;10,52005
8,417912;-4,066684;10,54005
8,58201;-4,257382;10,56005
8,663746;-4,361069;10,58005
8,745448;-4,469945;10,60005
8,82715;-4,584051;10,62005
8,908851;-4,703382;10,64005
9,07225;-4,958662;10,66005
9,153951;-5,094986;10,68005
9,236684;-5,238358;10,70006
9,318387;-5,385227;10,72006
9,400084;-5,537316;10,74006
9,564957;-5,860982;10,76006
9,647918;-6,026903;10,78006
9,729618;-6,190304;10,80006
7,025061;-3,330222;10,82006
7,032506;-3,330222;10,84006
7,117598;-3,330222;10,86006
7,200611;-3,336423;10,88006
7,282312;-3,347853;10,90006
7,364013;-3,364512;10,92006
7,445714;-3,3864;10,94006
7,609114;-3,446196;10,96006
7,690814;-3,485078;10,98006
7,772517;-3,529189;11,00006
7,857117;-3,580385;11,02006
7,938751;-3,635138;11,04006
8,10215;-3,76052;11,06006
8,185744;-3,833976;11,08006
8,299571;-3,941986;11,10006
8,318504;-3,961677;11,12006
8,483433;-4,140067;11,14007
8,567844;-4,240383;11,16007
8,649544;-4,342891;11,18007
8,734466;-4,455009;11,20007
8,816165;-4,568231;11,22007
8,979566;-4,810869;11,24007
9,06126;-4,941076;11,26007
9,145001;-5,079951;11,28007
9,226701;-5,220786;11,30007
9,308401;-5,366853;11,32007
9,472666;-5,676672;11,34007
9,554369;-5,839807;11,36007
9,636067;-6,003202;11,38007
9,717772;-6,166611;11,40007
7,025061;-3,330222;11,42007
7,05346;-3,330222;11,44007
7,109301;-3,330222;11,46007
7,18509;-3,335181;11,48007
7,266789;-3,345369;11,50007
7,348488;-3,360786;11,52007
7,51189;-3,407576;11,54007
7,593586;-3,439985;11,56007
7,675508;-3,477731;11,58008
7,757212;-3,520619;11,60008
7,84254;-3,571055;11,62008
7,924239;-3,624689;11,64008
8,087874;-3,7491;11,66008
8,170943;-3,820951;11,68008
8,254123;-3,898356;11,70008
8,397611;-4,043947;11,72008
8,445846;-4,09797;11,74008
8,527555;-4,192037;11,76008
8,69096;-4,395903;11,78008
8,772662;-4,506956;11,80008
8,854361;-4,623232;11,82008
8,936062;-4,744743;11,84008
9,017762;-4,87148;11,86008
9,115894;-5,03105;11,88008
9,198387;-5,170956;11,90008
9,362762;-5,466877;11,92008
9,444466;-5,622528;11,94008
9,526166;-5,783401;11,96008
9,608742;-5,948551;11,98008
9,691784;-6,114636;12,00008
9,774957;-6,280981;12,02009
7,025061;-3,330222;12,04009
7,047263;-3,330222;12,06009
7,094889;-3,330222;12,08009
7,164499;-3,333534;12,10009
7,246202;-3,342075;12,12009
7,409769;-3,375493;12,14009
7,491469;-3,401042;12,16009
7,593081;-3,439783;12,18009
7,676009;-3,477972;12,20009
7,757713;-3,520899;12,22009
7,839411;-3,569053;12,24009
8,004014;-3,682127;12,26009
8,085714;-3,747372;12,28009
8,167418;-3,817849;12,30009
8,250669;-3,895041;12,32009
8,350261;-3,994703;12,34009
8,431974;-4,082434;12,36009
8,515066;-4,177049;12,38009
8,678467;-4,379912;12,40009
8,760167;-4,489963;12,42009
8,842158;-4,605662;12,44009
8,92386;-4,726196;12,4601
9,00556;-4,851956;12,4801
9,103618;-5,010426;12,5001
9,267426;-5,292463;12,5201
9,349126;-5,441786;12,5401
9,434114;-5,602654;12,5601
9,515814;-5,762697;12,5801
9,597513;-5,926096;12,6001
9,766165;-6,263396;12,6201
7,025061;-3,330222;12,6401
7,043468;-3,330222;12,6601
7,085985;-3,330222;12,6801
7,15178;-3,332516;12,7001
7,318685;-3,353673;12,7201
7,400385;-3,373241;12,7401
7,482085;-3,398038;12,7601
7,564135;-3,428204;12,7801
7,645835;-3,463488;12,8001
7,809235;-3,549752;12,8201
7,893179;-3,603465;12,8401
7,974881;-3,661152;12,8601
8,056581;-3,724066;12,88011
8,13891;-3,792762;12,90011
8,220611;-3,866184;12,92011
8,38678;-4,032683;12,94011
8,468489;-4,123329;12,96011
8,55019;-4,219199;12,98011
8,63189;-4,320295;13,00011
8,713589;-4,426618;13,02011
8,877115;-4,656;13,04011
8,960194;-4,781424;13,06011
9,043321;-4,912374;13,08011
9,126045;-5,048103;13,10011
9,207751;-5,187435;13,12011
9,371156;-5,482321;13,14011
9,452852;-5,638628;13,16011
9,534554;-5,800178;13,18011
9,616253;-5,963573;13,20011
9,697954;-6,126976;13,22011
7,025061;-3,330222;13,24011
7,047904;-3,330222;13,26011
7,096336;-3,330222;13,28011
7,170448;-3,33401;13,30011
7,252148;-3,343027;13,32012
7,336689;-3,357954;13,34012
7,500085;-3,403798;13,36012
7,581784;-3,435265;13,38012
7,663478;-3,471956;13,40012
7,747247;-3,515038;13,42012
7,828949;-3,562358;13,44012
7,992446;-3,673799;13,46012
8,074184;-3,738149;13,48012
8,157141;-3,808805;13,50012
8,240289;-3,885076;13,52012
8,323356;-3,966722;13,54012
8,486759;-4,143792;13,56012
8,568459;-4,241121;13,58012
8,650159;-4,343678;13,60012
8,731862;-4,451468;13,62012
8,813561;-4,564483;13,64012
8,978909;-4,809868;13,66012
9,060606;-4,94003;13,68012
9,142298;-5,075409;13,70012
9,224007;-5,216045;13,72012
9,305708;-5,361898;13,74012
9,46911;-5,669843;13,76013
9,551879;-5,834827;13,78013
9,633583;-5,998236;13,80013
9,715283;-6,161634;13,82013
7,025061;-3,330222;13,84013
7,043132;-3,330222;13,86013
7,085208;-3,330222;13,88013
7,154607;-3,332742;13,90013
7,237486;-3,340681;13,92013
7,403669;-3,374029;13,94013
7,487382;-3,399734;13,96013
7,570845;-3,430889;13,98013
7,652546;-3,466709;14,00013
7,740517;-3,51127;14,02013
7,904239;-3,610543;14,04013
7,987586;-3,670299;14,06013
8,069293;-3,734235;14,08013
8,152624;-3,80483;14,10013
8,235744;-3,880713;14,12013
8,318937;-3,962127;14,14013
8,401965;-4,048824;14,16013
8,59369;-4,271398;14,18013
8,668429;-4,367064;14,20014
8,750139;-4,476325;14,22014
8,833062;-4,592564;14,24014
8,917153;-4,716002;14,26014
9,080561;-4,971956;14,28014
9,162257;-5,10894;14,30014
9,279967;-5,314535;14,32014
9,313536;-5,376301;14,34014
9,395248;-5,52803;14,36014
9,558644;-5,848357;14,38014
9,640347;-6,01176;14,40014
9,722047;-6,17516;14,42014
7,025061;-3,330222;14,44014
7,03026;-3,330222;14,46014
7,112351;-3,330222;14,48014
7,189453;-3,33553;14,50014
7,274644;-3,346626;14,52014
7,356344;-3,362671;14,54014
7,438046;-3,383946;14,56014
7,601445;-3,443129;14,58014
7,683143;-3,481396;14,60014
7,764842;-3,524892;14,62014
7,881657;-3,59609;14,64015
7,964292;-3,653527;14,66015
8,045992;-3,715594;14,68015
8,127693;-3,782892;14,70015
8,292624;-3,935317;14,72015
8,374325;-4,01973;14,74015
8,456027;-4,109374;14,76015
8,53773;-4,204247;14,78015
8,625047;-4,311535;14,80015
8,708464;-4,419647;14,82015
8,874592;-4,652365;14,84015
8,957698;-4,77763;14,86015
9,039397;-4,906096;14,88015
9,121098;-5,039792;14,90015
9,202816;-5,17875;14,92015
9,372264;-5,484359;14,94015
9,45398;-5,640797;14,96015
9,535737;-5,802543;14,98015
9,619484;-5,970036;15,00015
9,70229;-6,135647;15,02015
9,783989;-6,299045;15,04015
7,025061;-3,330222;15,06015
7,045639;-3,330222;15,08016
7,094782;-3,330222;15,10016
7,164358;-3,333523;15,12016
7,246055;-3,342052;15,14016
7,409538;-3,375438;15,16016
7,491237;-3,400967;15,18016
7,573181;-3,431823;15,20016
7,656987;-3,468841;15,22016
7,739945;-3,510949;15,24016
7,903354;-3,609977;15,26016
7,985046;-3,668471;15,28016
8,06675;-3,7322;15,30016
8,150683;-3,803122;15,32016
8,232384;-3,877486;15,34016
8,395865;-4,042132;15,36016
8,479656;-4,135838;15,38016
8,561503;-4,232775;15,40016
8,643211;-4,334785;15,42016
8,725606;-4,44296;15,44016
8,809192;-4,55819;15,46016
8,973877;-4,802222;15,48016
9,055577;-4,931984;15,50016
9,139017;-5,069898;15,52017
9,22165;-5,211899;15,54017
9,303347;-5,357553;15,56017
9,469583;-5,670752;15,58017
9,551281;-5,83363;15,60017
9,632986;-5,997041;15,62017
9,715809;-6,162686;15,64017
7,025061;-3,330222;15,66017
7,054063;-3,330222;15,68017
7,118512;-3,330222;15,70017
7,199925;-3,336368;15,72017
7,281627;-3,347744;15,74017
7,365482;-3,364864;15,76017

